Divs,Phrases
L4_CH_20,"Cette justice, que vous rendez au genre humain, ne tourne point à sa louange ; et les hommes seraient plus excusables de suivre sincèrement leurs opinions que de les contrefaire par intérêt."
L4_CH_20,"Peut-être pourtant qu’il y a plus de sincérité dans leur fait, que vous ne semblez donner à entendre ; car, sans aucune connaissance de cause, ils peuvent être parvenus à une foi implicite en se soumettant généralement et quelquefois aveuglément, mais souvent de bonne foi, au jugement des autres, dont ils ont une fois reconnu l’autorité."
L4_CH_20,"Il est vrai que l’intérêt qu’ils trouvent contribue à cette soumission, mais cela n’empêche point qu’enfin l’opinion ne se forme."
L4_CH_20,"On se contente dans l’Église romaine de cette foi implicite à peu près, n’y ayant peut-être point (l’article, dû à la révélation, qui y soit jugé absolument fondamental et qui y passe pour nécessaire, necessitate medii, c’est-à-dire dont la créance soit une condition absolument nécessaire au salut."
L4_CH_20,"Et ils le sont tous nécessitate præcepti, par la nécessité qu’on y enseigne d’obéir à l’Église, comme on l’appelle, et de donner toute l’attention due à ce qui est proposé, le tout sous peine de péché mortel."
L4_CH_20,"Mais cette nécessité n’exige qu’une docilité raisonnable et n’oblige point absolument à l’assentiment, suivant les plus savants docteurs de cette Église."
L4_CH_20,"Le cardinal Bellarmin même crut cependant que rien n’était meilleur que cette foi d’enfant, qui se soumet à une autorité établie, et il raconte avec approbation l’adresse d’un moribond, qui éluda le diable par ce cercle, qu’on lui entend répéter souvent : « Je crois tout ce que croit l’Église, l’Église croit ce que je crois »."
L4_CH_21,Nous voilà au bout de notre course et toutes les opérations de l’entendement sont éclaircies.
L4_CH_21,Notre dessein n’est pas d’entrer dans le détail même de nos connaissances.
L4_CH_21,"Cependant ici il sera peut-être à propos, avant que de finir, d’en faire une revue générale en considérant la division des sciences."
L4_CH_21,"Tout ce qui petit entrer dans la sphère de l’entendement humain est ou la nature des choses en elles-mêmes, ou en second lieu l’homme en qualité d’agent, tendant à sa fin et particulièrement à sa félicité ; ou en troisième lieu, les moyens d’acquérir et de communiquer la connaissance."
L4_CH_21,Et voila la science divisée en trois espèces.
L4_CH_21,"La première est la physique ou la philosophie naturelle, qui comprend non seulement les corps et leurs affections comme nombre, figure, mais encore les esprits, Dieu même et les anges."
L4_CH_21,"La seconde est la philosophie pratique ou la morale, qui enseigne le moyen d’obtenir des choses bonnes et utiles, et se propose non seulement la connaissance de la vérité, mais encore la pratique de ce qui est juste."
L4_CH_21,"Enfin la troisième est la logique ou la connaissance des signes, car λόγος signifie parole."
L4_CH_21,"Et nous avons besoin des signes de nos idées pour pouvoir nous entrecommuniquer nos pensées, aussi bien que pour les enregistrer pour notre propre usage."
L4_CH_21,"Et peut-être que, si l’on considérait distinctement et avec tout le soin possible que, cette dernière espèce de science roule sur les idées et les mots, nous aurions une logique et une critique différente de celle qu’on a vue jusqu’ici."
L4_CH_21,"Et ces trois espèces, la physique, la morale et la logique, sont comme trois grandes provinces dans le monde intellectuel, entièrement séparées et distinctes l’une de l’autre."
L4_CH_21,"Cette division a déjà été célèbre chez les Anciens ; car sous la logique ils comprenaient encore, comme vous faites, tout ce qu’on rapporte aux paroles et à l’explication de nos pensées, artes dicendi."
L4_CH_21,"Cependant il y a de la difficulté là dedans ; car la science de raisonner, de juger, d’inventer paraît bien différente de la connaissance des étymologies des mots et de l’usage des langues, qui est quelque chose d’indéfini et d’arbitraire."
L4_CH_21,"De plus, en expliquant les mots on est obligé de faire une course dans les sciences mêmes comme il paraît dans les dictionnaires ; et de l’autre côté on ne saurait traiter la science sans donner en même temps les définitions des termes."
L4_CH_21,"Mais la principale difficulté, qui se trouve dans cette division des sciences, est que chaque parti paraît engloutir le tout ; premièrement la morale et la logique tomberont dans la physique, prise aussi généralement qu’on vient de dire ; car en parlant des esprits, c’est-à-dire des substances qui ont de l’entendement et de la volonté, et en expliquant cet entendement à fond, vous y ferez entrer toute la logique : et en expliquant dans la doctrine des esprits ce qui appartient à la volonté, il faudrait parler du bien et du mal, de la félicité et de la misère, et il ne tiendra qu’à vous de pousser assez cette doctrine pour y faire entrer toute la philosophie pratique."
L4_CH_21,"En échange, tout pourrait entrer dans la philosophie pratique comme servant à notre félicité."
L4_CH_21,"Vous savez qu’on considère la théologie avec raison comme une science pratique, et la jurisprudence aussi bien que la médecine ne le sont pas moins ; de sorte que la doctrine de la félicité humaine ou de notre bien et mal absorbera toutes ces connaissances, lorsqu’on voudra expliquer suffisamment tous les moyens, qui servent à la fin que la raison se propose."
L4_CH_21,"C’est ainsi que Zwingerus[132] a tout compris dans son Théâtre méthodique de la vie humaine, que Beyerling[133] a détraqué en le mettant en ordre alphabétique."
L4_CH_21,"Et en traitant toutes les matières par dictionnaires suivant l’ordre de l’alphabet, la doctrine des langues (que vous mettez dans la logique avec les Anciens), c’est-a-dire dans la discursive, s’emparera à son tour du territoire des deux autres."
L4_CH_21,"Voila donc vos trois grandes provinces dé l’Encyc1opédie en guerre continuelle, puisque l’une entreprend toujours sur les droits des autres."
L4_CH_21,"Les nominaux ont cru qu’il y avait autant de sciences particulières que de vérités, lesquelles composaient après des touts, selon qu’on les arrangeait ; et d’autres comparent le corps entier de nos connaissances à un océan qui est tout d’une pièce et qui n’est divisé en calédonien, atlantique, éthiopique, indien, que par des lignes arbitraires."
L4_CH_21,"Il se trouve ordinairement qu’une même vérité peut être placée en différents endroits, selon les termes qu’elle contient, et même selon les termes moyens ou causes dont elle dépend, et selon les suites et les effets qu’elle peut avoir."
L4_CH_21,"Une proposition catégorique simple n’a que deux termes ; mais une proposition hypothétique en peut avoir quatre, sans parler des énonciations composées."
L4_CH_21,"Une histoire mémorable peut être placée dans les annales de l’histoire universelle et dans l’histoire du pays où elle est arrivée, et dans l’histoire de la vie d’un homme qui y était intéressé."
L4_CH_21,"Et suppose qu’il s’y agisse de quelque beau précepte de morale, de quelque stratagème de guerre, de quelque invention utile pour les arts, qui servent à la commodité de la vie ou à la santé des hommes ; cette même histoire sera rapporté utilement à la science ou art qu’elle regarde, et même on en pourra faire mention en deux endroits de cette science, savoir dans l’histoire de la discipline pour raconter son accroissement effectif, et aussi dans les préceptes, pour les confirmer ou éclaircir par les exemples."
L4_CH_21,"Par exemple, ce qu’on raconte bien à propos dans la vie du cardinal Ximénès, qu’une femme moresque le guérit par des frictions seulement d’une hectique presque désespérée, mérite encore lieu dans un système de médecine tant au chapitre de la fièvre hectique, que lorsqu’il s’agit d’une diète médicinale en y comprenant les exercices ; et cette observation servira encore a mieux découvrir les causes de cette maladie."
L4_CH_21,"Mais on en pourrait parler encore dans la logique médicinale, où il s’agit de l’art de trouver les remèdes, et dans l’histoire de la médecine, pour faire voir comment les remèdes sont venus à la connaissance des hommes, et que c’est bien souvent par le secours de simples empiriques et même des charlatans."
L4_CH_21,"Beverovicius[134], dans un joli livre de la médecine ancienne, tire tout entier des auteurs non médecins, aurait rendu son ouvrage encore plus beau, s’il fût passé jusqu’aux auteurs modernes."
L4_CH_21,On voit par là qu’une : même vérité peut avoir beaucoup de places selon les différents rapports qu’elle peut avoir.
L4_CH_21,"Et ceux qui rangent une bibliothèque ne savent bien souvent où placer quelques livres, étant suspendus entre deux ou trois endroits également convenables."
L4_CH_21,"Mais ne parlons maintenant que des doctrines générales, et mettons à part les faits singuliers, l’histoire et les langues."
L4_CH_21,"Je trouve deux dispositions principales de toutes les vérités doctrinales, dont chacune aurait son mérite, et qu’il serait bon de joindre."
L4_CH_21,"L’une Serait synthétique et théorique, rangeant les vérités selon l’ordre des preuves, comme font les mathématiciens, de sorte que chaque proposition viendrait après celles dont elle dépend."
L4_CH_21,"L’autre disposition serait analytique et pratique, commençant par le but des hommes, c’est-à-dire par les biens, dont le comble est la félicité, et cherchant par ordre les moyens qui servent à acquérir ces biens ou à éviter les maux contraires."
L4_CH_21,"Et ces deux méthodes ont lien dans l’Encyclopédie en général comme encore quelques-uns les ont pratiquées dans les sciences particulières ; car la géométrie même, traitée synthétiquement par Euclide comme une science, a été traitée par quelques autres comme un art et pourrait néanmoins être traitée démonstrativement sous cette forme qui en montrerait même l’invention ; comme si quelqu’un se proposait de mesurer toutes sortes de figures plates, et commençant par les rectilignes s’avisait qu’on les peut partager en triangles et que chaque triangle est la moitié d’un parallélogramme, et que les parallélogrammes peuvent être réduits aux rectangles, dont la mesure est aisée."
L4_CH_21,"Mais en écrivant l’Encyclopédie suivant toutes ces deux dispositions ensemble, on pourrait prendre des mesures de renvoi, pour éviter les répétitions."
